52,68.51851851851852
56,68.51851851851852
60,68.51851851851852
64,68.51851851851852
68,68.51851851851852
72,68.51851851851852
76,68.51851851851852
140,68.51851851851852
144,68.51851851851852
148,68.51851851851852
152,68.51851851851852
156,68.51851851851852
160,68.51851851851852
164,68.51851851851852
168,68.51851851851852
172,68.51851851851852
176,68.51851851851852
180,68.51851851851852
184,68.51851851851852
188,68.51851851851852
192,68.51851851851852
196,68.51851851851852
200,68.51851851851852
204,68.51851851851852
208,68.51851851851852
212,71.2962962962963
216,74.07407407407408
220,76.85185185185185
224,79.62962962962963
228,82.4074074074074
232,85.18518518518518
236,87.96296296296296
240,90.74074074074075
244,93.51851851851852
248,96.29629629629629
252,96.29629629629629
256,96.29629629629629
260,96.29629629629629
264,96.29629629629629
268,96.29629629629629
272,96.29629629629629
276,99.07407407407408
280,101.85185185185185
284,104.62962962962963
288,107.4074074074074
292,110.18518518518519
296,112.96296296296296
300,112.96296296296296
304,112.96296296296296
308,112.96296296296296
312,112.96296296296296
316,112.96296296296296
320,112.96296296296296
324,112.96296296296296
328,112.96296296296296
332,112.96296296296296
336,112.96296296296296
340,115.74074074074075
344,118.51851851851852
348,121.29629629629629
352,121.29629629629629
356,121.29629629629629
360,121.29629629629629
364,121.29629629629629
368,121.29629629629629
372,121.29629629629629
376,121.29629629629629
380,121.29629629629629
384,121.29629629629629
388,121.29629629629629
392,121.29629629629629
396,121.29629629629629
400,121.29629629629629
404,121.29629629629629
408,121.29629629629629
412,121.29629629629629
416,121.29629629629629
420,121.29629629629629
424,121.29629629629629
428,121.29629629629629
432,121.29629629629629
436,121.29629629629629
440,121.29629629629629
444,121.29629629629629
448,121.29629629629629
452,121.29629629629629
456,121.29629629629629
460,121.29629629629629
464,121.29629629629629
468,121.29629629629629
472,121.29629629629629
476,121.29629629629629
480,121.29629629629629
484,121.29629629629629
488,121.29629629629629
492,121.29629629629629
496,121.29629629629629
500,121.29629629629629
504,121.29629629629629
508,121.29629629629629
512,121.29629629629629
516,121.29629629629629
520,121.29629629629629
524,121.29629629629629
528,121.29629629629629
532,121.29629629629629
536,121.29629629629629
540,121.29629629629629
544,121.29629629629629
548,121.29629629629629
552,121.29629629629629
556,121.29629629629629
560,121.29629629629629
564,121.29629629629629
568,121.29629629629629
572,121.29629629629629
576,121.29629629629629
580,121.29629629629629
584,121.29629629629629
588,121.29629629629629
592,121.29629629629629
596,121.29629629629629
600,121.29629629629629
604,121.29629629629629
608,121.29629629629629
612,121.29629629629629
616,121.29629629629629
620,121.29629629629629
624,121.29629629629629
628,121.29629629629629
632,121.29629629629629
636,121.29629629629629
640,121.29629629629629
644,121.29629629629629
648,121.29629629629629
652,121.29629629629629
656,121.29629629629629
660,121.29629629629629
664,121.29629629629629
668,121.29629629629629
672,121.29629629629629
676,121.29629629629629
680,121.29629629629629
684,121.29629629629629
688,121.29629629629629
692,121.29629629629629
696,121.29629629629629
700,121.29629629629629
704,121.29629629629629
708,121.29629629629629
712,121.29629629629629
716,121.29629629629629
720,121.29629629629629
724,121.29629629629629
728,121.29629629629629
732,121.29629629629629
736,121.29629629629629
740,121.29629629629629
744,121.29629629629629
748,121.29629629629629
752,121.29629629629629
756,121.29629629629629
760,121.29629629629629
764,121.29629629629629
768,121.29629629629629
772,121.29629629629629
776,121.29629629629629
780,121.29629629629629
784,121.29629629629629
788,121.29629629629629
792,121.29629629629629
796,121.29629629629629
800,121.29629629629629
804,121.29629629629629
808,121.29629629629629
812,124.07407407407408
816,126.85185185185185
820,129.62962962962962
824,132.40740740740742
828,135.1851851851852
832,137.96296296296296
836,140.74074074074076
840,143.5185185185185
844,146.29629629629628
848,149.07407407407408
852,151.85185185185185
856,154.62962962962962
860,157.40740740740742
864,160.1851851851852
868,162.962962962963
872,165.74074074074073
876,168.5185185185185
880,171.2962962962963
884,174.07407407407408
888,176.85185185185185
892,179.62962962962965
896,182.40740740740742
900,185.18518518518516
904,187.96296296296296
908,190.74074074074073
912,193.5185185185185
916,196.2962962962963
920,196.2962962962963
924,196.2962962962963
928,196.2962962962963
932,196.2962962962963
936,196.2962962962963
940,196.2962962962963
944,196.2962962962963
948,196.2962962962963
952,196.2962962962963
956,196.2962962962963
960,196.2962962962963
964,196.2962962962963
968,196.2962962962963
972,196.2962962962963
976,196.2962962962963
980,196.2962962962963
984,196.2962962962963
988,196.2962962962963
992,196.2962962962963
996,196.2962962962963
1000,196.2962962962963
1004,196.2962962962963
1008,196.2962962962963
1012,196.2962962962963
1016,196.2962962962963
1020,196.2962962962963
1024,196.2962962962963
1028,196.2962962962963
1032,196.2962962962963
1036,196.2962962962963
1040,196.2962962962963
1044,196.2962962962963
1048,196.2962962962963
1052,196.2962962962963
1056,196.2962962962963
1060,196.2962962962963
1064,196.2962962962963
1068,196.2962962962963
1072,196.2962962962963
1076,196.2962962962963
1080,196.2962962962963
1084,196.2962962962963
1088,196.2962962962963
1092,196.2962962962963
1096,196.2962962962963
1100,196.2962962962963
1104,196.2962962962963
1108,193.5185185185185
1112,190.74074074074073
1116,187.96296296296296
1120,185.18518518518516
1124,182.40740740740742
1128,179.62962962962965
1132,176.85185185185185
1136,174.07407407407408
1140,171.2962962962963
1144,168.5185185185185
1148,168.5185185185185
1152,168.5185185185185
1156,168.5185185185185
1160,168.5185185185185
1164,168.5185185185185
1168,168.5185185185185
1172,168.5185185185185
1176,168.5185185185185
1180,168.5185185185185
1184,168.5185185185185
1188,168.5185185185185
1192,168.5185185185185
1196,168.5185185185185
1200,168.5185185185185
1204,168.5185185185185
1208,168.5185185185185
1212,168.5185185185185
1216,168.5185185185185
1220,168.5185185185185
1224,168.5185185185185
1228,168.5185185185185
1232,168.5185185185185
1236,168.5185185185185
1240,168.5185185185185
1244,168.5185185185185
1248,168.5185185185185
1252,168.5185185185185
1256,168.5185185185185
1260,168.5185185185185
1264,171.2962962962963
1268,174.07407407407408
1272,176.85185185185185
1276,176.85185185185185
1280,176.85185185185185
1284,176.85185185185185
1288,176.85185185185185
1292,176.85185185185185
1296,176.85185185185185
1300,176.85185185185185
1304,176.85185185185185
1308,176.85185185185185
1312,176.85185185185185
1316,176.85185185185185
1320,176.85185185185185
1324,176.85185185185185
1328,176.85185185185185
1332,176.85185185185185
1336,176.85185185185185
1340,176.85185185185185
1344,176.85185185185185
1348,176.85185185185185
1352,176.85185185185185
1356,176.85185185185185
1360,176.85185185185185
1364,176.85185185185185
1368,176.85185185185185
1372,176.85185185185185
1376,176.85185185185185
1380,176.85185185185185
1384,176.85185185185185
1388,174.07407407407408
1392,171.2962962962963
1396,168.5185185185185
1400,165.74074074074073
1404,162.962962962963
1408,160.1851851851852
1412,157.40740740740742
1416,154.62962962962962
1420,151.85185185185185
1424,149.07407407407408
1428,146.29629629629628
1432,143.5185185185185
1436,140.74074074074076
1440,137.96296296296296
1444,135.1851851851852
1448,132.40740740740742
1452,129.62962962962962
1456,126.85185185185185
1460,124.07407407407408
1464,121.29629629629629
1468,118.51851851851852
1472,115.74074074074075
1476,115.74074074074075
1480,115.74074074074075
1484,115.74074074074075
1488,115.74074074074075
1492,115.74074074074075
1496,115.74074074074075
1500,115.74074074074075
1504,115.74074074074075
1508,115.74074074074075
1512,115.74074074074075
1516,115.74074074074075
1520,115.74074074074075
1524,115.74074074074075
1528,115.74074074074075
